"model","data_gen","dataset_num","leg_deg","llik_stationary","aic_stationary","bic_stationary"
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",60,4,130.66813521845,-253.336270436901,-242.915589692949
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",61,4,135.197493394438,-262.394986788876,-251.974306044923
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",62,4,133.227478626495,-258.454957252989,-248.034276509037
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",63,4,134.424646054332,-260.849292108664,-250.428611364711
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",64,4,134.811848093304,-261.623696186609,-251.203015442656
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",65,4,133.687658423235,-259.37531684647,-248.954636102518
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",66,4,133.117986530911,-258.235973061822,-247.81529231787
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",67,4,134.61130805155,-261.2226161031,-250.801935359148
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",68,4,134.98806358135,-261.976127162701,-251.555446418748
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",69,4,134.802090240003,-261.604180480006,-251.183499736054
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",70,4,134.205757972643,-260.411515945287,-249.990835201334
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",71,4,134.643394424964,-261.286788849928,-250.866108105976
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",72,4,135.053039482315,-262.106078964629,-251.685398220677
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",73,4,135.432567189733,-262.865134379467,-252.444453635514
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",74,4,134.583193163835,-261.16638632767,-250.745705583718
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",75,4,135.331806859838,-262.663613719675,-252.242932975723
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",76,4,134.80470023672,-261.609400473439,-251.188719729487
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",77,4,134.907202528079,-261.814405056159,-251.393724312206
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",78,4,134.709617758133,-261.419235516266,-250.998554772314
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",79,4,132.999058280927,-257.998116561853,-247.577435817901
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",80,4,135.173851259896,-262.347702519792,-251.92702177584
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",81,4,131.383776027583,-254.767552055167,-244.346871311215
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",82,4,135.281075979488,-262.562151958975,-252.141471215023
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",83,4,133.907751960253,-259.815503920506,-249.394823176554
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",84,4,132.228703973079,-256.457407946157,-246.036727202205
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",85,4,134.549574570031,-261.099149140063,-250.67846839611
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",86,4,134.758854246825,-261.51770849365,-251.097027749698
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",87,4,134.106795881141,-260.213591762283,-249.79291101833
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",88,4,133.283692228307,-258.567384456613,-248.146703712661
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",89,4,134.303658172318,-260.607316344635,-250.186635600683
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",90,4,134.017464856261,-260.034929712522,-249.61424896857
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",91,4,135.195151015711,-262.390302031423,-251.96962128747
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",92,4,134.915876426846,-261.831752853693,-251.41107210974
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",93,4,133.88632215671,-259.77264431342,-249.351963569467
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",94,4,133.125633626206,-258.251267252412,-247.83058650846
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",95,4,132.737834029215,-257.475668058431,-247.054987314479
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",96,4,132.121231778607,-256.242463557213,-245.821782813261
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",97,4,135.092934222205,-262.185868444411,-251.765187700458
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",98,4,135.1290194763,-262.2580389526,-251.837358208648
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",99,4,133.76913959181,-259.53827918362,-249.117598439668
"model_Yrbf5-10_tr100_legd4.RData","Yrbf5-10",100,4,131.9293566208,-255.858713241601,-245.438032497648
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",1,5,132.058805432105,-254.11761086421,-241.09175993427
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",2,5,132.83753409811,-255.675068196219,-242.649217266279
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",3,5,130.107256201887,-250.214512403775,-237.188661473834
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",4,5,134.908976590281,-259.817953180562,-246.792102250622
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",5,5,134.268102724686,-258.536205449372,-245.510354519432
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",6,5,135.248381261184,-260.496762522368,-247.470911592428
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",7,5,134.587732406944,-259.175464813889,-246.149613883948
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",8,5,134.069966597022,-258.139933194043,-245.114082264103
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",9,5,132.495953288292,-254.991906576584,-241.966055646643
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",10,5,134.984453897773,-259.968907795546,-246.943056865606
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",11,5,134.461214748134,-258.922429496269,-245.896578566329
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",12,5,134.959141582762,-259.918283165523,-246.892432235583
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",13,5,130.542301642391,-251.084603284782,-238.058752354842
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",14,5,135.325434409976,-260.650868819953,-247.625017890012
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",15,5,135.194993478257,-260.389986956514,-247.364136026573
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",16,5,134.834457668772,-259.668915337543,-246.643064407603
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",17,5,131.043281097435,-252.08656219487,-239.060711264929
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",18,5,134.465191947063,-258.930383894126,-245.904532964185
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",19,5,135.120927133181,-260.241854266361,-247.216003336421
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",20,5,133.570541852097,-257.141083704194,-244.115232774253
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",21,5,134.101460369725,-258.202920739449,-245.177069809509
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",22,5,134.124884005524,-258.249768011047,-245.223917081107
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",23,5,133.737324802792,-257.474649605584,-244.448798675643
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",24,5,135.315995646789,-260.631991293579,-247.606140363638
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",25,5,134.741425717408,-259.482851434816,-246.457000504876
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",26,5,134.702995649305,-259.40599129861,-246.380140368669
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",27,5,132.69361564801,-255.387231296019,-242.361380366079
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",28,5,135.412849780701,-260.825699561402,-247.799848631461
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",29,5,131.300397743444,-252.600795486888,-239.574944556948
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",30,5,135.423188709291,-260.846377418582,-247.820526488642
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",31,5,134.318440177551,-258.636880355102,-245.611029425161
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",32,5,134.472934664372,-258.945869328743,-245.920018398803
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",33,5,133.609230441324,-257.218460882648,-244.192609952708
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",34,5,134.871895850347,-259.743791700695,-246.717940770754
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",35,5,133.549241905303,-257.098483810607,-244.072632880666
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",36,5,132.2349762638,-254.4699525276,-241.44410159766
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",37,5,133.588548885816,-257.177097771632,-244.151246841692
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",38,5,133.674506314171,-257.349012628342,-244.323161698402
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",39,5,133.283735385722,-256.567470771443,-243.541619841503
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",40,5,133.758320200126,-257.516640400252,-244.490789470312
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",41,5,134.537491119107,-259.074982238215,-246.049131308274
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",42,5,133.955498549917,-257.910997099833,-244.885146169893
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",43,5,134.36568824438,-258.73137648876,-245.705525558819
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",44,5,134.380173958176,-258.760347916353,-245.734496986412
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",45,5,133.383294382819,-256.766588765639,-243.740737835698
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",46,5,134.787125802223,-259.574251604447,-246.548400674507
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",47,5,130.908075927081,-251.816151854163,-238.790300924222
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",48,5,132.958064035239,-255.916128070477,-242.890277140537
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",49,5,132.362828787949,-254.725657575897,-241.699806645957
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",50,5,135.45258173588,-260.90516347176,-247.87931254182
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",51,5,134.572611876454,-259.145223752907,-246.119372822967
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",52,5,134.989208278186,-259.978416556372,-246.952565626432
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",53,5,129.899757287271,-249.799514574542,-236.773663644601
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",54,5,135.286080320475,-260.57216064095,-247.546309711009
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",55,5,130.778767406945,-251.55753481389,-238.53168388395
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",56,5,132.671348191903,-255.342696383805,-242.316845453865
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",57,5,135.381939151794,-260.763878303587,-247.738027373647
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",58,5,134.499714755573,-258.999429511146,-245.973578581205
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",59,5,135.106272628923,-260.212545257845,-247.186694327905
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",60,5,130.66662995133,-251.33325990266,-238.307408972719
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",61,5,135.195988293338,-260.391976586675,-247.366125656735
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",62,5,133.22617584786,-256.45235169572,-243.42650076578
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",63,5,134.423204551194,-258.846409102388,-245.820558172448
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",64,5,134.810361345425,-259.62072269085,-246.59487176091
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",65,5,133.686174493914,-257.372348987828,-244.346498057887
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",66,5,133.116482961352,-256.232965922704,-243.207114992763
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",67,5,134.609802130563,-259.219604261127,-246.193753331186
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",68,5,134.986582921981,-259.973165843962,-246.947314914021
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",69,5,134.800584790476,-259.601169580952,-246.575318651012
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",70,5,134.204267673047,-258.408535346093,-245.382684416153
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",71,5,134.641950195599,-259.283900391197,-246.258049461257
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",72,5,135.051540491494,-260.103080982989,-247.077230053048
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",73,5,135.431061546367,-260.862123092733,-247.836272162793
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",74,5,134.581744934916,-259.163489869832,-246.137638939892
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",75,5,135.330301644534,-260.660603289068,-247.634752359128
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",76,5,134.803210721896,-259.606421443792,-246.580570513851
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",77,5,134.905717294991,-259.811434589982,-246.785583660041
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",78,5,134.708176267168,-259.416352534337,-246.390501604396
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",79,5,132.997638113146,-255.995276226291,-242.969425296351
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",80,5,135.172353321185,-260.344706642371,-247.31885571243
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",81,5,131.382354090946,-252.764708181892,-239.738857251952
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",82,5,135.279570140248,-260.559140280495,-247.533289350555
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",83,5,133.906275008455,-257.81255001691,-244.786699086969
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",84,5,132.227218067756,-254.454436135512,-241.428585205571
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",85,5,134.54807672682,-259.096153453639,-246.070302523699
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",86,5,134.757376416558,-259.514752833117,-246.488901903176
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",87,5,134.10539637417,-258.21079274834,-245.1849418184
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",88,5,133.282245716487,-256.564491432973,-243.538640503033
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",89,5,134.302241939274,-258.604483878548,-245.578632948607
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",90,5,134.01596179361,-258.03192358722,-245.006072657279
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",91,5,135.193672165619,-260.387344331238,-247.361493401298
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",92,5,134.914423973738,-259.828847947476,-246.802997017535
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",93,5,133.884871597773,-257.769743195545,-244.743892265605
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",94,5,133.12421564417,-256.24843128834,-243.222580358399
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",95,5,132.736364616069,-255.472729232138,-242.446878302197
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",96,5,132.119749926352,-254.239499852705,-241.213648922764
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",97,5,135.09143750573,-260.182875011461,-247.15702408152
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",98,5,135.127536239021,-260.255072478041,-247.229221548101
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",99,5,133.767647374977,-257.535294749955,-244.509443820014
"model_Yrbf5-10_tr100_legd5.RData","Yrbf5-10",100,5,131.927913435236,-253.855826870472,-240.829975940532
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",1,8,132.058785211968,-248.117570423935,-227.276208936031
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",2,8,132.837509139683,-249.675018279366,-228.833656791462
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",3,8,130.107234727605,-244.21446945521,-223.373107967305
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",4,8,134.908952391083,-253.817904782165,-232.97654329426
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",5,8,134.268078502471,-252.536157004942,-231.694795517037
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",6,8,135.248356098497,-254.496712196994,-233.65535070909
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",7,8,134.587707212403,-253.175414424805,-232.334052936901
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",8,8,134.069941691843,-252.139883383686,-231.298521895782
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",9,8,132.495929171323,-248.991858342646,-228.150496854742
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",10,8,134.984429672593,-253.968859345187,-233.127497857282
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",11,8,134.461189557593,-252.922379115186,-232.081017627281
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",12,8,134.959116941851,-253.918233883701,-233.076872395796
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",13,8,130.542276743618,-245.084553487236,-224.243191999332
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",14,8,135.32540927981,-254.650818559619,-233.809457071715
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",15,8,135.194968421745,-254.38993684349,-233.548575355586
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",16,8,134.834432533641,-253.668865067282,-232.827503579377
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",17,8,131.043258928149,-246.086517856298,-225.245156368393
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",18,8,134.465167833351,-252.930335666702,-232.088974178797
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",19,8,135.120902568631,-254.241805137263,-233.400443649358
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",20,8,133.570520054586,-251.141040109173,-230.299678621268
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",21,8,134.101435259682,-252.202870519365,-231.36150903146
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",22,8,134.124860412231,-252.249720824462,-231.408359336558
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",23,8,133.737302534543,-251.474605069087,-230.633243581182
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",24,8,135.31597055505,-254.6319411101,-233.790579622196
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",25,8,134.741401775532,-253.482803551064,-232.641442063159
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",26,8,134.702971874928,-253.405943749856,-232.564582261952
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",27,8,132.693590912732,-249.387181825465,-228.54582033756
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",28,8,135.412824703801,-254.825649407602,-233.984287919697
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",29,8,131.300375210942,-246.600750421884,-225.759388933979
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",30,8,135.423163549477,-254.846327098954,-234.004965611049
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",31,8,134.318416267313,-252.636832534626,-231.795471046721
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",32,8,134.472909588899,-252.945819177799,-232.104457689894
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",33,8,133.609205284725,-251.218410569449,-230.377049081544
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",34,8,134.871871047638,-253.743742095277,-232.902380607372
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",35,8,133.549219407326,-251.098438814653,-230.257077326748
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",36,8,132.234952423126,-248.469904846252,-227.628543358347
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",37,8,133.588525226003,-251.177050452005,-230.335688964101
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",38,8,133.674482750985,-251.348965501969,-230.507604014064
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",39,8,133.283711742091,-250.567423484182,-229.726061996277
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",40,8,133.758296055569,-251.516592111138,-230.675230623234
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",41,8,134.537466702143,-253.074933404286,-232.233571916381
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",42,8,133.95547341754,-251.91094683508,-231.069585347175
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",43,8,134.365663409083,-252.731326818165,-231.88996533026
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",44,8,134.380148772498,-252.760297544996,-231.918936057091
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",45,8,133.383271308614,-250.766542617227,-229.925181129322
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",46,8,134.787100761182,-253.574201522363,-232.732840034458
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",47,8,130.908051906822,-245.816103813644,-224.974742325739
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",48,8,132.958038861001,-249.916077722001,-229.074716234096
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",49,8,132.362808241113,-248.725616482226,-227.884254994322
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",50,8,135.452556586518,-254.905113173036,-234.063751685131
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",51,8,134.572588274878,-253.145176549756,-232.303815061851
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",52,8,134.989183719169,-253.978367438339,-233.137005950434
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",53,8,129.899737559876,-243.799475119751,-222.958113631847
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",54,8,135.286055499013,-254.572110998027,-233.730749510122
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",55,8,130.778749085888,-245.557498171776,-224.716136683871
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",56,8,132.671327109682,-249.342654219365,-228.50129273146
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",57,8,135.381914103194,-254.763828206388,-233.922466718483
"model_Yrbf5-10_tr100_legd8.RData","Yrbf5-10",58,8,134.499690842399,-252.999381684797,-232.158020196892
