"model","data_gen","dataset_num","leg_deg","llik","aic","bic"
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",73,1,-1188505.42739375,2377012.85478751,2377015.45995769
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",74,1,-2045453.65273497,4090909.30546994,4090911.91064013
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",75,1,-3476111.05990123,6952224.11980245,6952226.72497264
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",76,1,-1480717.38177208,2961436.76354417,2961439.36871435
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",77,1,-1490644.56894715,2981291.1378943,2981293.74306448
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",78,1,-1732008.62691394,3464019.25382787,3464021.85899806
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",79,1,-2280152.26869988,4560306.53739977,4560309.14256995
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",80,1,-808970.641007787,1617943.28201557,1617945.88718576
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",81,1,-1735640.848037,3471283.696074,3471286.30124419
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",82,1,-950695.767493558,1901393.53498712,1901396.1401573
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",83,1,-762282.622404953,1524567.24480991,1524569.84998009
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",84,1,-1351724.77945072,2703451.55890144,2703454.16407162
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",85,1,-1102953.64518511,2205909.29037022,2205911.8955404
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",86,1,-2255924.85360941,4511851.70721882,4511854.312389
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",87,1,-1684546.57523972,3369095.15047945,3369097.75564963
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",88,1,-1432185.31909487,2864372.63818974,2864375.24335992
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",89,1,-1185312.73758739,2370627.47517478,2370630.08034497
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",90,1,-543954.423885829,1087910.84777166,1087913.45294184
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",91,1,-1012038.81924375,2024079.63848749,2024082.24365768
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",92,1,-1278472.82909199,2556947.65818399,2556950.26335417
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",93,1,-862241.14319745,1724484.2863949,1724486.89156509
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",94,1,-2028107.98836692,4056217.97673384,4056220.58190402
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",95,1,-1189102.69564287,2378207.39128574,2378209.99645593
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",96,1,-1461898.79227229,2923799.58454459,2923802.18971477
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",97,1,-1463564.90150829,2927131.80301658,2927134.40818677
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",98,1,-1630827.36018835,3261656.72037671,3261659.3255469
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",99,1,-913282.807073657,1826567.61414731,1826570.2193175
"model_Yrbf5-005-fz01_tr100_legd1.RData","Yrbf5-005-fz01",100,1,-1195087.88075988,2390177.76151976,2390180.36668995
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",1,10,-52408.7116017628,104837.423203526,104863.474905385
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",2,10,-204580.735844809,409181.471689619,409207.523391479
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",3,10,-106614.132210124,213248.264420247,213274.316122107
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",4,10,-160193.507989771,320407.015979542,320433.067681402
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",5,10,-46802.3819448533,93624.7638897065,93650.8155915664
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",6,10,-70906.9998145264,141833.999629053,141860.051330913
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",7,10,-266529.660838291,533079.321676582,533105.373378442
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",8,10,-75498.326572345,151016.65314469,151042.70484655
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",9,10,-157725.78664161,315471.573283219,315497.624985079
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",10,10,-89975.3299516107,179970.659903221,179996.711605081
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",11,10,-141148.382321565,282316.764643129,282342.816344989
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",12,10,-84066.1799590127,168152.359918025,168178.411619885
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",13,10,-152345.520278461,304711.040556923,304737.092258782
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",14,10,-102467.593284681,204955.186569362,204981.238271222
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",15,10,-136926.147672358,273872.295344717,273898.347046577
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",16,10,-204276.974017899,408573.948035797,408599.999737657
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",17,10,-95417.8162501751,190855.63250035,190881.68420221
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",18,10,-204223.694150521,408467.388301042,408493.440002901
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",19,10,-175604.970695467,351229.941390934,351255.993092794
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",20,10,-53057.029904808,106134.059809616,106160.111511476
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",21,10,-137871.110689728,275762.221379456,275788.273081316
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",22,10,-62826.8573256271,125673.714651254,125699.766353114
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",23,10,-368438.555965523,736897.111931045,736923.163632905
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",24,10,-131830.606993349,263681.213986698,263707.265688558
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",25,10,-196868.489371873,393756.978743747,393783.030445607
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",26,10,-67195.7370580323,134411.474116065,134437.525817924
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",27,10,-356271.359599187,712562.719198375,712588.770900234
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",28,10,-165090.624607091,330201.249214182,330227.300916042
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",29,10,-203655.47209121,407330.944182419,407356.995884279
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",30,10,-204751.752661079,409523.505322157,409549.557024017
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",31,10,-127993.148225415,256006.296450829,256032.348152689
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",32,10,-59288.7873693854,118597.574738771,118623.626440631
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",33,10,-132047.936851147,264115.873702294,264141.925404154
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",34,10,-143828.246104278,287676.492208556,287702.543910416
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",35,10,-78708.8811236444,157437.762247289,157463.813949149
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",36,10,-203513.457818605,407046.915637211,407072.967339071
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",37,10,-122302.318516893,244624.637033786,244650.688735646
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",38,10,-89299.2085771057,178618.417154211,178644.468856071
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",39,10,-437925.535536918,875871.071073835,875897.122775695
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",40,10,-192228.257249991,384476.514499981,384502.566201841
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",41,10,-62505.7220107429,125031.444021486,125057.495723346
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",42,10,-352269.834242478,704559.668484956,704585.720186815
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",43,10,-123372.331082129,246764.662164257,246790.713866117
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",44,10,-183323.855269835,366667.710539669,366693.762241529
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",45,10,-86083.2005265246,172186.401053049,172212.452754909
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",46,10,-167945.295451488,335910.590902976,335936.642604836
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",47,10,-87887.102664249,175794.205328498,175820.257030358
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",48,10,-66798.4497486383,133616.899497277,133642.951199136
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",49,10,-124539.605824668,249099.211649336,249125.263351196
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",50,10,-157864.48252202,315748.965044041,315775.016745901
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",51,10,-228349.380760307,456718.761520613,456744.813222473
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",52,10,-270847.675869528,541715.351739057,541741.403440917
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",53,10,-184545.296732524,369110.593465048,369136.645166908
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",54,10,-50681.7475089392,101383.495017878,101409.546719738
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",55,10,-158691.609055694,317403.218111388,317429.269813248
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",56,10,-77068.55724643,154157.11449286,154183.16619472
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",57,10,-57189.4881314157,114398.976262831,114425.027964691
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",58,10,-445684.63491636,891389.269832719,891415.321534579
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",59,10,-136852.118607042,273724.237214083,273750.288915943
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",60,10,-78974.9755895149,157969.95117903,157996.00288089
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",61,10,-248768.932799069,497557.865598137,497583.917299997
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",62,10,-491944.760792269,983909.521584538,983935.573286398
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",63,10,-85601.8756782442,171223.751356488,171249.803058348
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",64,10,-192281.056343332,384582.112686663,384608.164388523
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",65,10,-116656.205873096,233332.411746193,233358.463448053
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",66,10,-110406.377390815,220832.75478163,220858.80648349
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",67,10,-122927.751562754,245875.503125509,245901.554827369
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",68,10,-182362.51759616,364745.03519232,364771.08689418
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",69,10,-174861.184122163,349742.368244326,349768.419946186
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",70,10,-157110.102785011,314240.205570022,314266.257271882
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",71,10,-105641.314626181,211302.629252362,211328.680954222
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",72,10,-177133.571571669,354287.143143338,354313.194845198
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",73,10,-135688.340796433,271396.681592867,271422.733294727
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",74,10,-87777.8232677442,175575.646535488,175601.698237348
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",75,10,-66245.7711579375,132511.542315875,132537.594017735
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",76,10,-131757.821632394,263535.643264787,263561.694966647
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",77,10,-317341.488470127,634702.976940254,634729.028642114
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",78,10,-111365.804369693,222751.608739386,222777.660441246
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",79,10,-99012.7677907386,198045.535581477,198071.587283337
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",80,10,-142236.407416369,284492.814832739,284518.866534599
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",81,10,-144885.606174332,289791.212348665,289817.264050525
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",82,10,-235353.233051048,470726.466102096,470752.517803956
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",83,10,-220543.801889058,441107.603778117,441133.655479976
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",84,10,-229932.623571126,459885.247142252,459911.298844112
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",85,10,-86145.7190296239,172311.438059248,172337.489761108
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",86,10,-162493.181989675,325006.363979349,325032.415681209
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",87,10,-90668.1502814966,181356.300562993,181382.352264853
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",88,10,-92642.5384986954,185305.076997391,185331.128699251
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",89,10,-76293.7695908041,152607.539181608,152633.590883468
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",90,10,-70389.5249341523,140799.049868305,140825.101570164
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",91,10,-141520.947560436,283061.895120872,283087.946822732
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",92,10,-117335.516839892,234691.033679783,234717.085381643
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",93,10,-121787.936899251,243595.873798503,243621.925500363
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",94,10,-107105.720846796,214231.441693592,214257.493395451
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",95,10,-95294.5332155628,190609.066431126,190635.118132986
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",96,10,-57415.2558472917,114850.511694583,114876.563396443
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",97,10,-145513.992615594,291047.985231187,291074.036933047
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",98,10,-95873.9367200867,191767.873440173,191793.925142033
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",99,10,-123690.878083858,247401.756167715,247427.807869575
"model_Yrbf5-005-fz01_tr100_legd10.RData","Yrbf5-005-fz01",100,10,-105891.347994438,211802.695988876,211828.747690736
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",1,3,-595280.830806644,1190567.66161329,1190575.47712385
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",2,3,-912799.525147732,1825605.05029546,1825612.86580602
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",3,3,-712715.920374297,1425437.84074859,1425445.65625915
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",4,3,-1412135.1822052,2824276.36441041,2824284.17992096
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",5,3,-973661.15425009,1947328.30850018,1947336.12401074
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",6,3,-1082893.02258403,2165792.04516805,2165799.86067861
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",7,3,-1639396.11486665,3278798.2297333,3278806.04524386
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",8,3,-1595588.73324698,3191183.46649396,3191191.28200452
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",9,3,-844518.227539453,1689042.45507891,1689050.27058946
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",10,3,-540289.569873092,1080585.13974618,1080592.95525674
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",11,3,-1417620.53820897,2835247.07641794,2835254.89192849
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",12,3,-1497475.28493101,2994956.56986203,2994964.38537259
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",13,3,-494246.062547532,988498.125095063,988505.940605621
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",14,3,-1763994.06308575,3527994.1261715,3528001.94168206
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",15,3,-873170.880066033,1746347.76013207,1746355.57564262
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",16,3,-1036427.52611936,2072861.05223873,2072868.86774929
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",17,3,-2494555.91371531,4989117.82743062,4989125.64294117
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",18,3,-1315500.20947339,2631006.41894678,2631014.23445733
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",19,3,-614291.536957273,1228589.07391455,1228596.8894251
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",20,3,-979208.406941059,1958422.81388212,1958430.62939268
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",21,3,-401091.258420277,802188.516840554,802196.332351112
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",22,3,-2680315.88943192,5360637.77886383,5360645.59437439
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",23,3,-2554474.92204217,5108955.84408433,5108963.65959489
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",24,3,-674335.913062199,1348677.8261244,1348685.64163496
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",25,3,-3414610.6829027,6829227.3658054,6829235.18131596
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",26,3,-3122763.78793013,6245533.57586026,6245541.39137082
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",27,3,-769134.143178131,1538274.28635626,1538282.10186682
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",28,3,-257656.34278408,515318.68556816,515326.501078718
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",29,3,-642425.147590734,1284856.29518147,1284864.11069203
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",30,3,-715167.849063083,1430341.69812617,1430349.51363672
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",31,3,-3170226.0227441,6340458.0454882,6340465.86099876
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",32,3,-783191.749411889,1566389.49882378,1566397.31433434
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",33,3,-781193.242666684,1562392.48533337,1562400.30084393
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",34,3,-1093611.23649292,2187228.47298585,2187236.2884964
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",35,3,-1058668.66823937,2117343.33647874,2117351.1519893
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",36,3,-1612140.59140613,3224287.18281227,3224294.99832283
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",37,3,-1226353.85406298,2452713.70812597,2452721.52363652
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",38,3,-910463.198267462,1820932.39653492,1820940.21204548
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",39,3,-1342965.73120701,2685937.46241403,2685945.27792459
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",40,3,-553600.956916359,1107207.91383272,1107215.72934328
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",41,3,-277667.781770077,555341.563540153,555349.379050711
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",42,3,-1209918.94269164,2419843.88538329,2419851.70089384
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",43,3,-688504.958686891,1377015.91737378,1377023.73288434
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",44,3,-2957547.82524056,5915101.65048112,5915109.46599168
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",45,3,-1889799.19123026,3779604.38246052,3779612.19797108
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",46,3,-489743.746105394,979493.492210789,979501.307721347
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",47,3,-1952091.47500053,3904188.95000106,3904196.76551162
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",48,3,-1583271.51195145,3166549.02390289,3166556.83941345
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",49,3,-537939.466749441,1075884.93349888,1075892.74900944
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",50,3,-329480.40201582,658966.804031641,658974.619542199
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",51,3,-851342.552402833,1702691.10480567,1702698.92031622
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",52,3,-1933866.9968477,3867739.9936954,3867747.80920595
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",53,3,-1773341.74008216,3546689.48016433,3546697.29567488
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",54,3,-962630.683690563,1925267.36738113,1925275.18289168
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",55,3,-932347.992132535,1864701.98426507,1864709.79977563
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",56,3,-2091367.93393967,4182741.86787935,4182749.68338991
"model_Yrbf5-005-fz01_tr100_legd3.RData","Yrbf5-005-fz01",57,3,-1082394.66990636,2164795.33981271,2164803.15532327
